ssvid,shipname_norm,imo,callsign,vessel_class,flag,length_m,tonnage_gt,engine_power,hours,fishing_hours,hours_HS,fishing_hours_HS,gfw_owner,gfw_owner_address,gfw_owner_flag,,owner,owner_source,corporate_actor,corporate_actor_source,main_company,main_company_flag,subsidiaries_and_affiliates,main_company_and_subsidiaries_source,remarks
431500848,TATSUEIMARU3,NA,NA,drifting_longlines,JPN,24.1,96.95,433.4,2038.31,936.25,855.36,556.33,NA,NA,NA,FALSE,"Yamasaki,Hideki",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel: Vessel Name: Checked with Marine Traffic
650000159,MAANGCHINGSHYANG6,NA,NA,drifting_longlines,MOZ,45.29,386.97,923.57,4698.34,1105.53,206.34,79.88,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416074900,HOMESHEEN,NA,BH3093,drifting_longlines,TWN,48.8,359.19,820.96,8578.73,5786,3974.37,3077.3,SAN HUNG OCEAN,NA,TWN,TRUE,HOME RUN OCEANIC ENTERPRISE CO,GFW,HOME RUN OCEANIC ENTERPRISE CO LTD,http://www.hoovers.com/company-information/cs/company-profile.home_run_oceanic_enterprise_co_ltd.edadcb5aa21098cf.html  http://www.info-clipper.com/en/companies/taiwan.tw/kaohsiung-city.html  https://world-ships.net/company/e36296af260810b952a85fae62b1f439#.XRwuapNKgWo,HOME RUN OCEANIC ENTERPRISE CO LTD,TWN,NA,NA,NA
730018000,NAZCA,9183738,HJDB,tuna_purse_seines,COL,70.2,1619,3715.08,8736.15,1388.22,5762.1,1347.48,NAMAWAK,BOCAGRANDE CR 3 #6A-100 EDIFICIO TORRE EMPRESARIAL PROTECCIÓN OF 10-01 CARTAGENA COLOMBIA,COL,TRUE,"TUNA ATLANTIC - CARTAGENA, COLOMBIA",maritime connector,TUNA ATLANTIC LTDA,https://www.emis.com/php/company-profile/CO/Tuna_Atlantic_Ltda_en_2184247.html https://www.kompass.com/z/co/c/tuna-atlantic-ltda/co010931/  https://world-ships.com/company/44e9d792f8a45fad4a9c6b033f851d33#.XCK-t89Khn4,"ANDEAN TRADING INTERNATIONAL, INC",PAN,Main Company: ANDEAN TRADING INTERNATIONAL (owns 80% of Tuna Atlantic LTDA),https://www.emis.com/php/company-profile/CO/Tuna_Atlantic_Ltda_en_2184247.html  https://trademark.trademarkia.com/sea-gem-tuna-76601314.html,IMO MT
412440365,FUYUANYU678,NA,NA,tuna_purse_seines,CHN,62.29,1431.26,1396.45,1235.87,317.67,742.5,317.56,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
431154000,GOEIMARU68,9172923,JENI,drifting_longlines,JPN,49.2,523.74,735.28,7345.51,3365.88,5734.08,2957.03,KABUSHIKI GOEIMARU,"2666-1, MUROTSU, MUROTO-SHI, KOCHI",JPN,TRUE,KABUSHIKI KAISHA GOEI MARU,WCPFC,GOEI MARU KK,https://world-ships.net/company/dabb8b445f9fd92ba9a8c05397941f13#.XBLOExNKhn4,GOEI MARU KK,JPN,NA,NA,Only one source found for corporate actor
416000247,SHENGITSAI113,NA,NA,drifting_longlines,TWN,25.75,83.14,543.07,7677.19,5937.2,7455.06,5935.1,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Vessel Name: Checked with Marine Traffic
416664000,SHANGMANG,NA,BI2273,squid_jigger,TWN,60,784,1400,3939.11,1003.19,3528.21,1002.12,FUH MANG FAR FISHERIES,"56-1, XINXING STREET, YANCHENG DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,FUH MANG FAR FISHERY CO LTD,GFW,FUH MANG FAR FISHERY CO LTD,https://world-ships.com/company/a8f6099dc541a8938c8c0c52e57c6b1b  https://www.infobel.com/en/taiwan/fuh_mang_far_fishery_co_ltd/yancheng_district/TW100042039-078133109/businessdetails.aspx  http://www.hoovers.com/company-information/cs/company-profile.fuh_mang_far_fishery_co_ltd.f9e20072b3026890.html,FUH MANG FAR FISHERY CO LTD,TWN,NA,NA,NA
204212000,VERDEMILHO,8017164,CUOZ,drifting_longlines,PRT,34.5,273,809.15,7390.16,2885.28,5876.56,2881.72,PESCARIAS JEM,"AVENIDA COMBATENTES DA GRANDE GUERRA, 212, 2. E, VIANA DO CASTELO",PRT,TRUE,"PESCARIAS JEM, LDA.",WCPFC,"PESCARIAS JEM, LDA.",https://www.portugalio.com/pescarias-jem/   https://www.kompass.com/z/pt/c/pescarias-jem-lda/pt052032/   https://empresite.jornaldenegocios.pt/PESCARIAS-JEM.html   https://www.gescontact.pt/pescarias-jem,"PESCARIAS JEM, LDA.",PRT,NA,NA,NA
416002324,FUHSHYANG183,NA,NA,drifting_longlines,TWN,22.96,69.85,464.14,4117.91,2859.3,3709.59,2859.3,TIAN W L,"13-14, ZHONGHUA ROAD, LIUQIU TOWNSHIP, PINGTUNG COUNTY, 92942, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"TSAI, FU-CHING",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel: Vessel Name: Checked with Marine Traffic
432605000,TOEINARU15,8815059,JCSI,drifting_longlines,JPN,49.99,457.16,735,7434.06,5283.18,4062.97,3377.79,SUMIYOSHI,"3-8-7,MISAKI,MIURA-SHI,KANAGAWA,JAPAN",JPN,TRUE,Sumiyoshi Gyogyo Company LTD,IATTC,Sumiyoshi Gyogyo Company LTD,http://www.hoovers.com/company-information/cs/company-profile.sumiyoshi_gyogyo_kk.f8c7bcf7d2e355d4.html    https://www.bloomberg.com/profiles/companies/0492600D:JP-sumiyoshi-gyogyo-kk,Sumiyoshi Gyogyo KK,JPN,Subsidiaries exist but not open source,NA,NA
431924000,TOEIMARU6,8909745,JFZQ,drifting_longlines,JPN,49.98,493.34,735,8736.22,3482.68,8110.13,3475.19,SUMIYOSHI,"3-8-7,MISAKI,MIURA-SHI,KANAGAWA-KEN,JAPAN",JPN,TRUE,Sumiyoshi Gyogyo Company LTD,WCPFC,Sumiyoshi Gyogyo Company LTD,http://www.hoovers.com/company-information/cs/company-profile.sumiyoshi_gyogyo_kk.f8c7bcf7d2e355d4.html    https://www.bloomberg.com/profiles/companies/0492600D:JP-sumiyoshi-gyogyo-kk,Sumiyoshi Gyogyo KK,JPN,Subsidiaries exist but not open source,NA,NA
345080700,PACOC,9675535,XCAL9,tuna_purse_seines,MEX,79.35,2042,3782.97,7767.77,1053.06,4268.12,858.27,PESCA AZTECA,"AV. PUERTO DE MAZATLAN 406 INTERIOR F COL. ALFREDO V. BONFIL 82050 MAZATLÁN, SINALOA MÉXICO",MEX,TRUE,"Pesca Azteca, S.A. de C. V.",IATTC,"Pesca Azteca, S.A. de C. V.",http://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&company=pesca%20azteca&page=1&company_id=42832&country_id=,PINSA - Pescados Industrializados S.A. de C.V.,MEX,"PINSA group: including PINSA, Pesca Azteca, Mazindustrial",https://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=55361  http://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&company=pesca%20azteca&page=1&company_id=42832&country_id=,PINSA GROUP is ranked among the most important American in the tuna industry
416002835,LONGDERSHING,NA,BK7911,drifting_longlines,TWN,19.98,49.26,406.57,2909.66,2075.94,2708.76,2075.94,WANG REN ZHI,"NO.4-17, CHUANTOU RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92850, TAIWAN (R.O.C.)",TWN,TRUE,"CHERN, ROEI-CHUAN",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
416003541,JINYEONGSHENG13,NA,BJ4241,drifting_longlines,TWN,22.5,56.19,406.57,1539.79,780.23,1254.56,773.45,CHEN SHEN FU,"6F., NO.64-2, TIANLUN ST., QIANZHEN DIST., KAOHSIUNG CITY 806, TAIWAN (R.O.C.)",TWN,TRUE,"HONG, MEI-JUN",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel: Vessel Name: Checked with Marine Traffic
412354091,SUYUANYU8,NA,BZ2VJ,squid_jigger,CHN,53.07,736,698,5493.32,1256.75,4711.22,1251.65,NANTONG DEEP SEA FISHING,"9, YANJIANG LU, LUJING GANG, GANGZHA QU, NANTONG, JIANGSU, 226003, CHINA.",CHN,TRUE,NANTONG DEEP-SEA FISHING CO,GFW,NANTONG DEEP-SEA FISHING CO,https://panjiva.com/Nantong-Deep-Sea-Fishing-Co-Ltd/15618635  https://world-ships.net/company/5c32aae4abb8fae661238bf26a31caf7#.XRWFV9NKjaY,"Nantong Deep Sea Fishing Co., Ltd.",CHN,NA,NA,NA
412440612,FUYUANYU9808,NA,NA,squid_jigger,CHN,65.26,780.02,1549.37,1997.66,282.19,315.28,93.7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
367756070,BROTHERS3,8886917,WDG9596,drifting_longlines,USA,22.86,110,238.72,5972.4,4497.08,3845.23,3467.44,DAT PHAM,"APARTMENT A, 2518, HOENUI STREET, HONOLULU HI 96819-5422, USA.",USA,TRUE,NGUYEN J3 LLC,GFW,Nguyen J3 LLC,https://world-ships.com/company/a4faa769d70fb24e947e5e372f4485ba#.XAL_JHeZNn4   https://bizstanding.com/p/nguyen+j3+llc-113086670,Nguyen J3 LLC,USA,Part of the Hawaii Longline Association,http://files.hawaii.gov/ethics/orgexp/2017/ORG-1958-2017-01_Kfx10-14380.pdf,NA
416000293,MANFUTSAI1,8791887,BK7748,drifting_longlines,TWN,22,49,477,7093.9,6156.12,6556.29,6155.7,CHEN C H,"20, HEPING ROAD, LIUQIU TOWNSHIP, PINGTUNG COUNTY, 92942, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,CHEN C-H,GFW,CHEN HUA CHEN,https://world-ships.net/company/f75da3fef526c9ca23b02ee9851cde93#.XCZUac9Kjwc,NA,NA,NA,NA,World ships link found for owner name but not a corporate actor
900265007,NINGTAI7,NA,BZ5VF,squid_jigger,CHN,44.98,498,694.59,5175.07,1858.33,4947.23,1858.33,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416238900,YIHJENNCHYUU668,8674780,BH3402,drifting_longlines,TWN,35.66,218,802.22,7897.4,4517.17,5593.59,3468.25,YI JEN CHUN FISHERIES,"ROOM 2, 2ND FLOOR, HOUPING ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, 80666, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,YI JEN CHUN FISHERY CO LTD (EFFECTIVE 2012-04-24) IMO COMPANY NUMBER 4209653 NATIONALITY OF REGISTRATION CHINESE TAIPEI,GFW,"YI JEN CHUN FISHERY CO., LTD.",http://www.hoovers.com/company-information/cs/company-profile.yi_jen_chun_fishery_co_ltd.8b02c7c6434fcb69.html    https://world-ships.net/company/74a311bb4a9bcadd48a27e186f72bf42,"YI JEN CHUN FISHERY CO., LTD.",TWN,NA,NA,Vessel Name: Checked with Marine Traffic
412675110,ZHOUDONGYUAN613,8785395,BZUE8,squid_jigger,CHN,38.3,325,724.17,4684.07,881.74,3990.66,880.78,ZHOUSHAN RUN DA OCEAN FISH,"ROOM 804, 139, DONGHE LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,ZHOUSHAN RUN DA OCEAN FISH,GFW,"Zhoushan Runda Ocean Fishery Co., Ltd.",http://www.hoovers.com/company-information/cs/company-profile.zhoushan_runda_yuanyang_fishery_co_ltd.6fdc94a27162403d.html        https://panjiva.com/Zhoushan-Runda-Ocean-Fishery-Co-Ltd/34841298,"Zhoushan Runda Ocean Fishery Co., Ltd.",CHN,NA,NA,NA
412420992,NINGTAI59,NA,BZV7X,squid_jigger,CHN,50.1,611,993,8364.14,3053.98,8089.01,3053.98,ZHOUSHAN NINGTAI OCEAN FISH,"ROOMS 1708 & 1709, CHANGZHENG PLAZA, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHOUSHAN NINGTAI OCEAN FISH (EFFECTIVE 2015-08-26) IMO COMPANY NUMBER 4231816 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,"Zhoushan Ningtai Ocean Fisheries Co., Ltd",https://macauhub.com.mo/2016/10/14/chinese-company-starts-fishing-in-timor-leste/ https://www.thestrategist.media/Not-enough-fish-in-the-sea-China-is-depleting-the-planet-s-fish-resources_a2596.html  http://www.hoovers.com/company-information/cs/company-profile.zhoushan_ningtai_blue-waters_fishery_coltd.273338f153c5478f.html   https://www.ft.com/content/e7bd4094-ff34-11e6-96f8-3700c5664d30   http://portal.infospectrum.net/searchorder/GoogleCompanySearch.aspx?CompanyId=108371        https://www.diigen.com/supplier/zhoushan-ningtai-ocean-fisheries-co-ltd-china-3966520/    https://panjiva.com/Zhoushan-Ningtai-Ocean-Fisheries-Co-Ltd/30348775          https://en.52wmb.com/supplier/24841163    https://world-ships.com/company/4be916a955a123eddbf34fe1565bfbb2#.W-8dZ5NKgWo,"Zhoushan Ningtai Ocean Fisheries Co., Ltd",CHN,NA,NA,Vessel Name: Checked with Marine Traffic
316001977,STEPHANIECOLLEEN,NA,NA,drifting_longlines,CAN,28.59,136,455.86,3156.47,517.21,186.41,161.32,NA,NA,NA,FALSE,C. & E. FISHERIES LTD.,Government of Canada,C. & E. FISHERIES LTD.,https://www.manta.com/ic/mtq8nhc/ca/c-e-fisheries-ltd   https://411.ca/person/profile/35524534,C. & E. FISHERIES LTD.,CAN,NA,NA,Vessel Name: Checked with Marine Traffic: Address is a private home of a man named Clarence Andrews phone number is 709-786-6608: limited information available
412331123,LURONGYUANYU869,NA,BXU,tuna_purse_seines,CHN,52.23,720,1319.84,4668.25,602.69,2515.02,598.2,RONGCHENG YONGJIN AQUATIC,"SHIDAOZHEN, RONGCHENG, SHANGDONG, CHINA.",CHN,TRUE,"RONGCHENG YONGJIN AQUATIC CO., LTD",GFW,"RONGCHENG YONGJIN AQUATIC CO.,LTD",http://www.hoovers.com/company-information/cs/company-profile.rongcheng_yongjin_aquatic_product_co_ltd.c94844828afd9cab.html    https://world-ships.com/company/99dcfaef4e0e2a811c3318be69f782dc#.W_xchZNKjwc https://panjiva.com/Rongcheng-Yong-Jin-Aquatic-Products-Co-Ltd/30790101        https://www.emis.com/php/company-profile/CN/Rongcheng_Yongjin_Aquatic_Products_Co_Ltd__%E8%8D%A3%E6%88%90%E5%B8%82%E6%B0%B8%E8%BF%9B%E6%B0%B4%E4%BA%A7%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8__en_5189497.html,"RONGCHENG YONGJIN AQUATIC CO.,LTD",CHN,NA,NA,NA
412420531,JINHAIYANG1,NA,BZ8VL,squid_jigger,CHN,59.62,954,882,8477.65,1869.09,6918.23,1864.8,ZHOUSHAN NINGTAI OCEAN FISH,"ROOMS 1708 & 1709, CHANGZHENG PLAZA, 82, CHANGZHENG LU, DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHOUSHAN NINGTAI OCEAN FISH (EFFECTIVE 2011-10-27) IMO COMPANY NUMBER 4231816 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,"Zhoushan Ningtai Ocean Fisheries Co., Ltd",https://macauhub.com.mo/2016/10/14/chinese-company-starts-fishing-in-timor-leste/ https://www.thestrategist.media/Not-enough-fish-in-the-sea-China-is-depleting-the-planet-s-fish-resources_a2596.html  http://www.hoovers.com/company-information/cs/company-profile.zhoushan_ningtai_blue-waters_fishery_coltd.273338f153c5478f.html   https://www.ft.com/content/e7bd4094-ff34-11e6-96f8-3700c5664d30   http://portal.infospectrum.net/searchorder/GoogleCompanySearch.aspx?CompanyId=108371        https://www.diigen.com/supplier/zhoushan-ningtai-ocean-fisheries-co-ltd-china-3966520/    https://panjiva.com/Zhoushan-Ningtai-Ocean-Fisheries-Co-Ltd/30348775          https://en.52wmb.com/supplier/24841163    https://world-ships.com/company/4be916a955a123eddbf34fe1565bfbb2#.W-8dZ5NKgWo,"Zhoushan Ningtai Ocean Fisheries Co., Ltd",CHN,NA,NA,Vessel Name: Checked with Marine Traffic
367762610,KALANI,NA,WDJ2879,drifting_longlines,USA,16.67,99.32,360.32,7873.01,2739.89,3532.04,1895.21,RS FISHERIES,"504 N NIMITZ HWY, HONOLULU, HI 96817-5030, USA",USA,TRUE,RS Fishery LLC,GFW,RS Fishery LLC,https://world-ships.net/company/6ea49b4655480858627276faf2872958#.XAMJQ5NKjwc   https://bizstanding.com/p/rs+fishery+llc-98540407,Pacific Fishing & Supply Inc,USA,Main Company: Pacific Fishing & Supply Inc Part of the Hawaii Longline Association,http://files.hawaii.gov/ethics/orgexp/2017/ORG-1958-2017-01_Kfx10-14380.pdf,NA
416879000,HOYUNG,NA,BH3247,drifting_longlines,TWN,48.9,472,927.23,6821.29,5291.7,4517.23,3635.78,HO SHENG FISHERIES,NA,TWN,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
316001017,ALFREDNEEDLER,7907104,CG2683,trawlers,CAN,51.02,925,1417.96,8736.86,1479.3,267.43,227.09,CANADA GOVT COAST GUARD,NA,CAN,TRUE,CANADA GOVT COAST GUARD,GFW,CANADA GOVT COAST GUARD,NA,RESEARCH/GOVERNMENT,NA,NA,NA,NA
273374030,SHAKH,NA,NA,set_longlines,RUS,23.39,67.63,211.64,2623.95,13.92,10.44,2.05,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
503013330,PETUNAENDEAVOUR,NA,VM4869,set_longlines,AUS,24,182,410,3072.97,1128.71,219.52,173.32,ROCKLIFFE PG UM,"70, SUNBEAM CRESCENT, EAST DEVONPORT, DEVONPORT TAS 7310, AUSTRALIA.",AUS,TRUE,ROCKLIFFE PG&UM (EFFECTIVE 1980) IMO COMPANY NUMBER 0910762 NATIONALITY OF REGISTRATION AUSTRALIA,GFW,ROCKLIFFE PG&UM,https://world-ships.net/company/d5fc2bb9e48a38728b2cac203d606a77#.XBcIaBNKhn4  https://personlookup.com.au/reverse/364279224,ROCKLIFFE PG&UM,AUS,NA,NA,Vessel Name: Checked with Marine Traffic; IMO from FAO
412430920,FENGCHENG101,8777685,BZ6UG,squid_jigger,CHN,50.11,499,704.61,7899.79,1707.57,7306.98,1680.77,ZHOUSHAN RUN DA OCEAN FISH,"ROOM 804, 139, DONGHE LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHOUSHAN RUN DA OCEAN FISH (EFFECTIVE 2005-09-07) IMO COMPANY NUMBER 4231555 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,"Zhoushan Runda Ocean Fishery Co., Ltd.",http://www.hoovers.com/company-information/cs/company-profile.zhoushan_runda_yuanyang_fishery_co_ltd.6fdc94a27162403d.html        https://panjiva.com/Zhoushan-Runda-Ocean-Fishery-Co-Ltd/34841298,"Zhoushan Runda Ocean Fishery Co., Ltd.",CHN,NA,NA,Vessel Name: Checked with Marine Traffic
263414640,DARIOFILIPE,8683066,CUHY7,drifting_longlines,PRT,24,181.69,367.74,5455.78,2976.77,2262.13,1718.02,IRMAOS MIGUEL SOCIEDADE DE PESCA,"AV. DA LIBERDADE, 78",PRT,TRUE,"IRMAOS MIGUEL -SOCIEDADE DE PESCA,LDA",ICCAT,"IRMAOS MIGUEL -SOCIEDADE DE PESCA,LDA",https://www.gescontact.pt/irmaos-miguel-pesca   https://empresite.jornaldenegocios.pt/IRMAOS-MIGUEL-PESCA.html   https://www.racius.com/irmaos-miguel-sociedade-de-pesca-lda/   https://www.infoempresas.com.pt/Empresa_IRMAOS-MIGUEL-PESCA.html   https://www.portugalio.com/irmaos-miguel-2/,"IRMAOS MIGUEL -SOCIEDADE DE PESCA,LDA",PRT,NA,NA,NA
416003021,HAICHIENHSING6,NA,BJ4935,drifting_longlines,TWN,28.1,95.96,559.5,7164.65,5562.31,6808.75,5561.48,HONG LIN SU CHU,"NO.262, WUFANG RD., XINYUAN TOWNSHIP, PINGTUNG COUNTY 93241, TAIWAN (R.O.C.)",TWN,TRUE,"CHEN, CHIU-TSAI",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
224155950,BONITO2,8744004,ECIM,drifting_longlines,ESP,21,125.55,262.5,5198.59,2848.05,2258.02,1384.56,PESQUERA VELASCO,"CL FERNANDEZ ALBOR, 2 A GUARDA36780 PONTEVEDRA",ESP,TRUE,"PESQUERA VELASCO, C.B.",IOTC: http://www.iotc.org/vessels/history/89054,"PESQUERA VELASCO, C.B.",https://www.paginasamarillas.es/f/a-guarda/pesquera-velasco-c-b-_218412104_000000001.html  https://www.citiservi.es/pontevedra/pesquera-velasco-c-b-a-guarda__10449587_1342.html,"PESQUERA VELASCO, C.B.",ESP,NA,NA,Limited information on corporate actor
356737000,MILENA,7342287,HPYR,tuna_purse_seines,PAN,62,1188.5,2625.92,1459.61,504.75,1191.96,486.62,NEGOCIOS INDUSTRIALES REAL NIRSA,AVENIDA CARLOS LUIS PLAZA DAÑÍN S/N AVENIDA DEMOCRACIA (CIUDADELA ATARAZANA) JUNTO AL BOLOCENTRO 2000 GUAYAQUIL ECUADOR,ECU,FALSE,INTERMARINE DEVELOPMENT,maritime connector,INTERMARINE DEVELOPMENT SA,https://world-ships.net/company/923dde598fece696e30b544caef7f798#.XGW0NXeZNn4  https://busquedas.elperuano.pe/normaslegales/otorgan-permisos-de-pesca-a-diversas-personas-juridicas-para-resolucion-directoral-n-050-2012-producedgepp-771625-3/,INTERMARINE DEVELOPMENT SA,ECU,NA,NA,Vessel Name: Checked with Marine Traffic
441360000,EUNHAE101,7923847,DTBN5,squid_jigger,KOR,51.69,742.95,1176,4801.44,1432.36,3390.64,1117.34,SUN MIN FISHERIES,"ROOM 805, HARBOR TOWER, 113-1, NAMPO-DONG 6-GA, JUNG-GU, BUSAN, 600-046, SOUTH KOREA.",KOR,TRUE,SUNMIN FISHERIES,maritime connector,SUNMIN FISHERIES CO LTD,https://world-ships.net/company/a4f5b6c613df8fc13373b9a16b430c46#.W2OazdhKgWo  https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=98915320   https://panjiva.com/Sun-Min-Fisheries-Co-Ltd/3946345,SUNMIN FISHERIES CO LTD,KOR,NA,NA,NA
258943000,ATLANTICVIKING,9652806,LDCO,trawlers,NOR,74.7,3439,4265.9,8741.43,6028.79,337.65,329.73,GISKE HAVFISKE,NA,NOR,TRUE,NYE GISKE HAVFISKE AS,fiskeridir (norway national registry),NYE GISKE HAVFISKE AS,http://io.no/info/giske-havfiske-as-839480,Giske Havfiske AS,NOR,Main Company: Giske Havfiske AS,https://www.proff.no/aksjon%C3%A6rer/-/nye-giske-havfiske-as/919714905,NA
200023340,H,NA,NA,drifting_longlines,NA,21.63,52.68,513.2,5562.74,1227.52,5541.39,1227.52,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
412420852,FENGHUI18,8668676,BZ6VW,drifting_longlines,CHN,41,460,735,8116.38,4659.89,6699.81,4392.85,ZHEJIANG FENGHUI OCEAN,"JIANSHE YILU, XIAOSHAN QU, HANGZHOU, ZHEJIANG, CHINA.",CHN,TRUE,"Zhejiang Fenghui Ocean Fisheries Co., LTD",IATTC,"Zhejiang Fenghui Ocean Fisheries Co., LTD",https://panjiva.com/Zhejiang-Fenghui-Ocean-Fisheries-Co-Ltd/37373826  https://www.emis.com/php/company-profile/CN/Zhejiang_Fenghui_Ocean_Fisheries_Ltd__%E6%B5%99%E6%B1%9F%E4%B8%B0%E6%B1%87%E8%BF%9C%E6%B4%8B%E6%B8%94%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8__en_5083509.html   http://marbnet.com/directory/listing/zhejiang-fenghui-ocean-fisheries-co-ltd,"China National Agricultural Development Group Co., Ltd",CHN,"As of June 6th 2019, CNFC bought 100% shares of Zhejiang Fenghui Ocean Fisheries Co., LTD Connected to: China Ocean Fishing Holdings Limited through Mr Zhu Yifeng Majority Shareholder: China National Agricultural Development Group Co., Ltd",https://www.undercurrentnews.com/2019/06/07/cnfc-inks-deal-for-chinese-tuna-fishing-firm/  http://www.chinaoceanfishing.hk/d/en/company.php http://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=130304 https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=22386982 http://www.cofc.com.cn/en/Index.aspx,NA
331559000,SVENDC,9752589,OWZD,trawlers,DNK,67.79,4916,3679.54,8736.51,4708.97,537.38,358.11,SIKUAQ TRAWL,NA,GRL,FALSE,SIKUAQ TRAWL AS,GFW,Sikuaq Trawl A/S,http://www.hoovers.com/company-information/cs/company-profile.sikuaq_trawl_a-s.033483cdf12be718.html   https://www.bloomberg.com/profiles/companies/6009006Z:US-sikuaq-trawl-a/s  http://www.nordicnet.net/companies/Sikuaq-Trawl-AS/213040/   http://fiske.zaramis.se/tag/sikuaq-trawl-as/,Sikuaq Trawl A/S,GRL,NA,NA,NA
416004889,FUCHIAN,NA,BI2660,squid_jigger,TWN,74.55,998,1868.37,7448.78,1790.95,5036.72,1138.24,FU CHIAN FISHERIES,"ROOM 2, 8TH FLOOR, NO 27 LANE, 377, FUJIAN STREET, LINGYA DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,FU CHIAN FISHERY CO LTD (EFFECTIVE 2015-05-22) IMO COMPANY NUMBER 4214985 NATIONALITY OF REGISTRATION CHINESE TAIPEI,GFW,"FU CHIAN FISHERY CO., LTD.",http://www.hoovers.com/company-information/cs/company-profile.fu_chian_fishery_co_ltd.2f06407f09288502.html   https://world-ships.net/company/cfe42ed01a6083a7421125a27545fc2a#.XBf00RNKhn4,"FU CHIAN FISHERY CO., LTD.",TWN,NA,NA,NA
367466760,MARINA,8939893,WDF5745,trollers,USA,27.25,180,401.04,7547.93,1173.6,2363.17,1046.3,MARINA,"6645 RYKOSA LN, ANACORTES, WA 98221-4301, USA",USA,TRUE,"Marina, LLC",IATTC,"Marina, LLC",https://world-ships.net/company/129278a713dfcb2d341b861eb717649e#.XB00Jc9Khn4,High Seas Tuna Co,USA,"Main Company: High Seas Tuna Co (address matches 6645 Rykosa Ln, Anacortes, WA 98221-4301)",http://www.highseastuna.com/  https://www.bbb.org/us/wa/anacortes/profile/seafood-retail/high-seas-tuna-co-1296-22464060  https://www.manta.com/c/mrlftwb/high-seas-tuna-co,NA
412440433,FUYUANYU58,NA,88058,tuna_purse_seines,CHN,62.17,1037,620.96,805.68,128.95,115.54,108.92,OCEAN STAR FUJIAN PELAGIC FISH,"DONGGUCUN, XIBUZHEN, DONGSHAN XIAN, FUJIAN, CHINA.",CHN,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
431700574,GENEIMARU78,NA,NA,squid_jigger,JPN,32.48,198,720.73,2169.27,663.18,1649.18,425.9,YAMATSU YACHI SHOTEN,"1-29, KONAKANO 8-CHOME, HACHINOHE-SHI, AOMORI-KEN, 031-0802, JAPAN.",JPN,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
